date,actual,ensemble_pred,fold,TrendAgent_pred,MomentumAgent_pred,VolatilityAgent_pred,SequenceAgent_pred,TrendAgent_weight,MomentumAgent_weight,VolatilityAgent_weight,SequenceAgent_weight
2013-03-25,-0.0041862151414254,0.0005314798899704473,0,0.001297972024347785,-0.00048361389781348407,0.00062470359262079,0.0004072828742209822,0.3256752126660629,0.2760375934847314,0.17698554921350146,0.22130164463570437
2013-03-26,0.0079703658337808,0.0006135551287930619,0,0.0012536847138353013,-0.00018783535051625222,0.0009200478671118617,0.000426004669861868,0.33251076427784004,0.26323819977694196,0.18350437651559512,0.22074665942962296
2013-03-27,0.0,0.0013965794106041351,0,0.0012042529233579355,0.002811096142977476,0.0009632738074287772,0.00035968609154224396,0.35282423859602163,0.1765942223895148,0.2080090252772587,0.26257251373720486
2013-03-28,0.0030690466723758,0.0009063411744878025,0,0.0011496973381586052,0.001490647904574871,0.0007115830667316914,0.0003406471514608711,0.36338613619459936,0.19708235993074089,0.2038123769186274,0.23571912695603234
2013-04-01,-0.0039651528550269,0.0018103311971318647,0,0.0008835122581509249,0.002621425548568368,0.004406925290822983,0.00031585234683007,0.37830345024287654,0.19158933201965872,0.17390034926101,0.2562068684764547
2013-04-02,0.0049218173944943,0.0005230799271108318,0,0.0008045303262954087,-0.00019141155644319952,0.0009427469922229648,0.0003569448017515242,0.38099173836736777,0.18268364901852835,0.183801831900533,0.2525227807135708
2013-04-03,-0.01019072829895,0.0011566899244585828,0,0.0007210753265035314,0.0030514257960021496,0.0013012810377404094,0.00033796057687141,0.3799916007772817,0.17454559941640413,0.1863909132829395,0.2590718865233746
2013-04-04,0.0040499424388447,0.0003630337351926614,0,0.0006333406038301147,-0.0003031875821761787,0.00033256495953537524,0.00043734037899412215,0.383589375674185,0.16654236861489444,0.1891698180967802,0.26069843761414047
2013-04-05,-0.0045009433381373,0.0005998288879647616,0,0.0005415422189681537,0.001684096409007907,-1.2719122423732188e-05,0.00043740851106122136,0.3789340100002217,0.1571995930549667,0.2004063338897234,0.2634600630550882
2013-04-08,0.0067444224696374,0.00015523098062037,0,0.0002455663795925167,-0.0011594800744205713,0.000592136406339705,0.00047741367598064244,0.3746728433951867,0.14994751840698703,0.20777264116558058,0.2676069970322458
2013-04-09,0.0034506964858523,0.0006712555708296564,0,0.00014009675943871345,0.002448511077091098,0.0006664805114269257,0.00042278619366697967,0.34191128761490164,0.1861908159952227,0.212147718727806,0.2597501776620698
2013-04-10,0.0121749921108536,0.000404564690812135,0,3.1951550132715105e-05,0.0014735496370121837,0.00011143684241687879,0.00036819075467064977,0.3331901403370614,0.1957532639091212,0.2120413247956538,0.25901527095816373
2013-04-11,0.0032720230368815,-0.0007745348651613303,0,-7.853809098876607e-05,-0.0022741900756955147,-0.0017298843013122678,0.00024562390171922743,0.3489569638292042,0.17350473664296626,0.19774234187498757,0.2797959576528421
2013-04-12,-0.0024534647545233,-0.00031612183404849183,0,-0.00019102625871681258,0.0012862379662692547,-0.00265878695063293,0.0001898686750791967,0.35200577521524995,0.1411784471787963,0.23723212565614635,0.2695836519498073
2013-04-15,-0.0234462464827017,-9.922103413179928e-05,0,-0.0005355151875599554,-0.0017172886291518807,0.0011471969773992896,0.00022099103080108762,0.3494743530503271,0.15031388756655842,0.23298291126661885,0.26722884811649567
2013-04-16,0.0146548027750206,0.0005893805768673585,0,-0.0006522970487438077,0.0043373554944992065,0.0001519473735243082,0.0004863837093580514,0.3324566729961979,0.17017403872102976,0.23131594253029553,0.26605334575247686
2013-04-17,-0.0147192382577825,-0.0002846962396297656,0,-0.0007691811584796608,0.002500592265278101,-0.002479924587532878,0.00044778003939427435,0.33282147327391176,0.1618097521230952,0.24473569562025838,0.26063307898273474
2013-04-18,-0.0062736579421094,0.001063576325282898,0,-0.0008857666097804696,0.0006571636768057942,0.00451008602976799,0.000568860792554915,0.3586771617818115,0.17047794913533806,0.20285089320073743,0.2679939958821129
2013-04-19,0.0086558711705556,-0.00039159379125785544,0,-0.001001649381578765,1.848962710937485e-05,-0.0010413870913907886,0.0006558698951266706,0.3441007652364009,0.17749701659656983,0.19968403653191272,0.2787181816351165
2013-04-22,0.0044280700883142,-0.0013090506046698385,0,-0.001339714671820921,-0.0014125652378425002,-0.003794824704527855,0.0005756290047429502,0.3411851480716896,0.18128139896582243,0.17127859511662896,0.3062548578458591
2013-04-23,0.0102562195686237,-0.00019637498414058486,0,-0.00144874803231597,0.0008357599144801497,-2.5669423848739825e-06,0.00047949692816473544,0.3204800763019119,0.19164021463891004,0.17659905961461497,0.3112806494445632
2013-04-24,0.0006338769110607,-0.0005265421697282174,0,-0.0015550757679229032,-0.0022773088421672583,0.0017139657866209745,0.0003391403879504651,0.29030143280382664,0.14810671890437355,0.19942152981492503,0.3621703184768747
2013-04-25,0.004045515173448,-0.0003775959890541708,0,-0.0016583134955423036,-0.0005992342485114932,0.0004458633775357157,0.00028619312797673047,0.25627802237118613,0.1510532606423225,0.21558690991201512,0.3770818070744762
2013-04-26,-0.0017674838742764,-0.0005038404513544651,0,-0.0017580864196929521,-0.0007057668990455568,-0.00018509772780817002,0.00024724475224502385,0.31532548967232293,0.17124090495269337,0.20882914869597977,0.30460445667900393
2013-04-29,0.0066763836834662,-0.001140528711771651,0,-0.0020317300212314973,-0.005657610017806292,0.001848703483119607,0.00027208609390072525,0.30320153335977995,0.1406155830016371,0.23478794723483898,0.32139493640374395
2013-04-30,0.0023822824706524,-0.0004361399409227905,0,-0.0021141471363640067,0.0006636673351749778,0.00014107611787039787,0.0002440230455249548,0.22928629032614803,0.1657470558586572,0.25577210728577304,0.3491945465294218
2013-05-01,-0.0088059253168042,-8.267453141708484e-05,0,-0.0021914281397701833,-0.00027702818624675274,0.0014986118767410517,0.0002359813079237938,0.2503093190752881,0.17179827387618427,0.2376403319806694,0.3402520750678582
2013-05-02,0.0092443422787115,-0.0006290026281743093,0,-0.0022632902575402203,-0.001233728020451963,0.0001424056536052376,0.00033983931643888354,0.23472083069825464,0.17200564496958354,0.24521771882588536,0.3480558055062765
2013-05-03,0.0100897594073882,-0.00028974109783293445,0,-0.002329471194426128,0.000362094899173826,0.0003541895130183548,0.0003100031754001975,0.21764548455089422,0.18007091045602583,0.25132846396654795,0.350955141026532
2013-05-06,0.0025375925538022,8.961327078830013e-05,0,-0.0024903185178621707,0.002581900218501687,0.00035007510450668633,0.0002242762129753828,0.1516292201960643,0.21623908603609962,0.26774151498835647,0.3643901787794796
2013-05-07,0.0050553600774644,-0.0002645434409860245,0,-0.002531603140256762,0.00015897481353022158,5.518535544979386e-05,0.00019256718223914504,0.13321227981478712,0.22411197223361826,0.27286373469485925,0.36981201325673535
2013-05-08,0.00454099319828,-0.00017545207715882099,0,-0.002566242657745754,0.0012505727354437113,-0.0006430646171793342,0.0001665809832047671,0.11563010339828513,0.24571111734851545,0.26443714531077483,0.37422163394242464
2013-05-09,-0.0028207440120999,5.8716706142629563e-05,0,-0.0025941204123991956,0.00014558821567334235,0.0010065247770398855,0.0001516212068963796,0.14999558674692956,0.24781217300711678,0.23162590535873898,0.37056633488721463
2013-05-10,0.0032491637615787,-0.001008056927290341,1,-0.0017402165190742143,-0.003146021394059062,-0.0007015122100710869,0.0005264338687993586,0.14819319641698606,0.20658553017092388,0.24032091274239153,0.40490036066969853
2013-05-13,0.0007949996650833,-0.00016491355593265902,1,-0.0017868824678238648,2.746818063315004e-05,-0.0005366947152651846,0.0005512336501851678,0.10077084299052859,0.22259344605248443,0.23270555950476088,0.4439301514522262
2013-05-14,0.0102807839574891,9.862872014550507e-05,1,-0.0017906922576469337,-0.00010494692833162844,0.00018998396990355104,0.0005816871416755021,0.10137409934128867,0.22249800276011092,0.23441039575436237,0.44171750214423794
2013-05-15,0.0053724182943226,-0.00028006052577255613,1,-0.0017886089947401697,-0.000688679632730782,-0.0007487512775696814,0.0005207016365602612,0.09949367539921695,0.2189396580007519,0.22913955275794817,0.45242711384208284
2013-05-16,-0.0047064874369418,-0.0004226881285455691,1,-0.0017806695806190675,-0.000723962381016463,-0.0013234950602054596,0.0004779695300385356,0.12014872439127977,0.22833146081466948,0.2514695317701682,0.4000502830238827
2013-05-17,0.0096299830249182,-0.0003059381306612292,1,-0.0017669356046812567,-0.0008929871255531907,-0.00042595827835612,0.0005433554761111736,0.12020602932001662,0.22471333103979643,0.2504917679618102,0.4045888716783768
2013-05-20,-5.912824344775786e-05,0.00013421734278545324,1,-0.0016918280732346551,0.00027265120297670364,0.00028312456561252475,0.0005076673114672303,0.07804541807025756,0.24396990164611845,0.2700704680321784,0.4079142122514457
2013-05-21,0.0014364225294825,-0.0003243810249627941,1,-0.0016560150245236494,-0.0026743807829916477,0.0008957276004366577,0.0005281066405586898,0.07673503627058492,0.17481172378118373,0.30336585554561424,0.44508738440261714
2013-05-22,-0.0074453625027476,3.681635857207124e-05,1,-0.0016150736316267425,0.00041425740346312523,-0.0005205421475693583,0.000553254853002727,0.09192471699491775,0.1750772787276693,0.31006025216937877,0.42293775210803425
2013-05-23,-0.0028970052100806,0.0010296008973865658,1,-0.0015692048300476277,0.003710063872858882,0.0007850721012800932,0.0006641215295530856,0.1155051105112404,0.13539766983544868,0.31706792132576944,0.43202929832754144
2013-05-24,-0.0008467987184632,0.00014488419052637047,1,-0.0015186303019552373,-0.00014863898104522377,5.378165587899275e-05,0.0007484832312911749,0.1432815180258412,0.1647784478771594,0.34823733693444203,0.3437026971625573
2013-05-28,0.0059710231473033,0.0002584104143115525,1,-0.001274199089456926,-0.0004725750768557191,0.0007101354422047734,0.000790084304753691,0.13504506109986253,0.16201127288345238,0.35293124881271604,0.3500124172039691
2013-05-29,-0.0065154997444417,0.0009190085424622522,1,-0.001204073652715825,0.00243143318220973,0.0012132073752582073,0.0007414433057419956,0.15434880382159685,0.15351733303134,0.34317714465846544,0.3489567184885978
2013-05-30,0.0036856265467109,-0.00017910707992396596,1,-0.001130947180105789,0.0008863772382028401,-0.0012097671860828996,0.0007867550011724234,0.14566017126131517,0.17327448968502848,0.30572074816896655,0.3753445908846899
2013-05-31,-0.0144562296868611,0.00043598955724121196,1,-0.001055154310177788,0.0012492418754845858,0.0002863758127205074,0.0007610892644152045,0.15635713480623487,0.1734524208378473,0.30419345929858843,0.36599698505732936
2013-06-03,0.0054911740965654,0.0007759311312920184,1,-0.0008151546170344224,0.002109752967953682,0.0006901446613483131,0.0008948355680331588,0.14118570434500993,0.19355484560873717,0.30054950964548316,0.36470994040076976
2013-06-04,-0.0048188124340358,0.0014375684512355916,1,-0.0007322310058146562,0.003965702373534441,0.001518759410828352,0.0008689253008924425,0.16275385356781977,0.16651839112479064,0.29822797657471034,0.37249977873267925
2013-06-05,-0.0141001107653151,0.0007460921645351006,1,-0.0006484414316004912,0.002478522015735507,0.0003601801872719079,0.0008899151580408216,0.1727758104017538,0.16320392544518247,0.2988452622553002,0.3651750018977636
2013-06-06,0.0090129017823184,0.0015742941410489663,1,-0.0005641599654267517,0.0034698406234383583,0.0024516871199011803,0.0010208821622654796,0.1575961583716529,0.18204906893122266,0.30990162058015036,0.3504531521169742
2013-06-07,0.0126402842940703,0.001090177887554091,1,-0.0004797614009095999,0.0037918072193861008,0.00047147745499387383,0.0009398683905601501,0.15405046629289243,0.20062576283660463,0.3010357519692733,0.34428801890122973
2013-06-10,0.0,0.0005395902257215795,1,-0.00022946721863741906,0.0011357978219166398,0.0002841296955011785,0.0007596437935717404,0.18402896740398822,0.14869401157126602,0.3439489723691863,0.32332804865555953
2013-06-11,-0.0103687310167161,0.0007255443261541684,1,-0.00014830291795732366,0.0030824753921478987,0.00021274964092299342,0.0006844927556812763,0.19258145322099907,0.14183977879337803,0.34520103192423957,0.3203777360613833
2013-06-12,-0.0083117617975193,0.0002582676821152694,1,-6.884675263021836e-05,0.003408535150811076,-0.0013234848156571388,0.0007644998840987682,0.1984915415565866,0.12864660152882096,0.36138313814265594,0.31147871877193656
2013-06-13,0.015093877667109,0.0004912873404857856,1,8.557668252890489e-06,-0.000734762754291296,0.0008602904272265732,0.0008771674474701285,0.19866774942278506,0.13067275634355785,0.35920334442379537,0.3114561498098618
2013-06-14,-0.0062921063263498,-0.0003216743223530715,1,8.357763802458449e-05,-0.0006705260020680726,-0.0013533340534195304,0.0007560072117485106,0.19662749609029054,0.1397503375505311,0.37636151457232775,0.28726065178685073
2013-06-17,0.0076920491883054,0.0013919422191164723,1,0.00029131766622317605,0.0025751362554728985,0.0020034522749483585,0.0007685099262744188,0.18618864211479597,0.154758180038438,0.38405198703774834,0.2750011908090177
2013-06-18,0.0078744656325089,0.0005390181197878671,1,0.0003537428532412898,0.005161751993000507,-0.001344749005511403,0.0006937620928511024,0.18974773522086544,0.191788066009184,0.33889414540072776,0.27957005336922286
2013-06-19,-0.0139132303209414,0.001214548478876454,1,0.00041233474037646986,0.003205833723768592,0.0010461166966706514,0.0005971505888737738,0.19654206249821066,0.18501947014518372,0.3360118219297705,0.28242664542683515
2013-06-20,-0.0250902800123029,0.00037427145828109994,1,0.0004668557781609112,-0.0005178666906431317,0.0005242382176220417,0.0007158667431212962,0.19894820989520326,0.19072564610300205,0.3309649885539865,0.2793611554478081
2013-06-21,0.0032048495579556,0.0010963555947851372,1,0.0005170885503770518,0.0006826218450441957,0.0017426585545763373,0.0010256590321660042,0.18312800557856954,0.18168249683444315,0.35876349552893805,0.2764260020580493
2013-06-24,-0.012716343789105,-8.204486014135086e-05,1,0.0006403240107703262,0.0007963563548400998,-0.0017839591018855572,0.001070916885510087,0.18283096119211253,0.18064339177536323,0.370476465265056,0.26604918176746833
2013-06-25,0.0095684956356793,0.000753493748018749,1,0.0006716648024383654,-0.0003333913628011942,0.0010201949626207352,0.0011763214133679867,0.18563547247338122,0.17568856108914757,0.3686917952379016,0.2699841711995697
2013-06-26,0.0098519317384705,0.0009256099031979128,1,0.0006979633969218629,0.0028075729496777058,4.8693160351831466e-05,0.001054994878359139,0.18723311281719685,0.19327667244590147,0.3485810481309617,0.27090916660593994
2013-06-27,0.005852937576953,0.00043607386190977715,1,0.0007191404094077344,0.0022852583788335323,-0.0010762137826532125,0.0008670343668200076,0.19536313584971637,0.22057187172305448,0.3041339937479032,0.279930998679326
2013-06-28,-0.0041055078057524,0.0014023979900417514,1,0.0007351413326104799,0.0020265886560082436,0.0020085980650037527,0.0007176306680776179,0.20703669215421916,0.21259990276300578,0.2888063024710634,0.29155710261171164
2013-07-01,0.0058416873825087,0.0011748678110478571,1,0.0007520385178384172,0.0011794324964284897,0.001953522441908717,0.0007004851358942688,0.20233905366812308,0.21486575187891538,0.3042182231724377,0.27857697128052394
2013-07-02,-0.0009296791636803,0.0004387006200321119,1,0.0007472932494721605,-0.0006501765456050634,0.0008149353670887649,0.0006435438408516347,0.1927722986526655,0.2608025764728664,0.27763802565840007,0.26878709921606797
2013-07-03,0.0004346264078052,-0.0011961141343472806,1,0.0007374765618590452,-0.006037527695298195,0.00022678622917737812,0.0006449681241065264,0.2260699995800456,0.1429995761463778,0.3203756178165484,0.3105548064570284
2013-07-05,0.0107306006014934,0.0007424556453073721,1,0.000703094533773934,-0.0011537710670381784,0.0017007746500894427,0.0006556301959790289,0.22714335161353225,0.13825762447441645,0.32777044037611197,0.3068285835359394
2013-07-08,0.0056885531701299,0.00039549628260292095,1,0.0006166726374424239,-0.002044845372438431,0.0011065987637266517,0.0005717469030059874,0.23202766631199387,0.12130522038023255,0.3384430574479387,0.308224055859835
2013-07-09,0.0071715626243214,0.0007428956936076172,1,0.0005792528421257377,0.0008869303856045008,0.0010157432407140732,0.0005097995162941515,0.23069611390536687,0.1287834082103932,0.33945917057956043,0.3010613073046794
2013-07-10,0.0003632618464834,0.0005030897475012985,1,0.0005379113200083113,-0.00025159306824207306,0.0008112684008665383,0.0004517492197919637,0.2573589212687442,0.09960865411001082,0.3014568699886378,0.3415755546326072
2013-07-11,0.0135291221149772,0.0004963566279385492,1,0.0004928960359621988,0.0021775399800390005,-2.2587399143958464e-05,0.0004666983149945736,0.2570309602180168,0.11202878410146584,0.2941621198308127,0.3367781358497048
2013-07-12,0.0004177767057371,0.00017014492602771488,1,0.00044447276338239875,-0.0020831190049648285,0.0005373689928092062,0.00038956612115725875,0.2728463784116176,0.06359470835952984,0.30994032705589186,0.35361858617296077
2013-07-15,0.0038130403585898,0.0005095101188420085,1,0.0002817715628262037,0.0006549981771968305,0.0007994280895218253,0.0004049570707138628,0.26445738532955543,0.07400875363068912,0.31727044828959877,0.34426341275015676
2013-07-16,-0.0037536318481044,0.0007188699597498209,1,0.00022268437464579693,-0.0010828303638845682,0.0018726596608757973,0.00042403224506415427,0.2769331004643995,0.09398694056200993,0.2785662559208568,0.3505137030527337
2013-07-17,0.0025636957195501,0.0003735895894218091,1,0.00016173832879461575,-0.0006144673679955304,0.0007408859091810882,0.000514002691488713,0.2677548399136931,0.08720335209399874,0.291668036353721,0.35337377163858713
2013-07-18,0.0054629891874211,-0.000348604146920533,1,9.927698938466906e-05,0.0012347751762717962,-0.0023324615322053432,0.0005587338819168508,0.27618568938738686,0.10426268406288414,0.2489130006216238,0.3706386259281052
2013-07-19,0.0017750545004085,-6.184562167396918e-05,1,3.565147198999032e-05,0.0005868084263056517,-0.001355247455649078,0.0005516544333659112,0.2840117674242628,0.12376277180168681,0.18590393443640646,0.4063215263376439
2013-07-22,0.0019487367867976,8.600760459252508e-05,1,-0.00015850212021558373,0.0008335235761478543,-0.001072601298801601,0.0005593247478827834,0.27321516355211956,0.1448596839996987,0.14890725246418465,0.43301789998399715
2013-07-23,-0.0021264717686597,-0.00029706693847089373,1,-0.00022318103460257648,0.0014168291818350554,-0.0046211420558393,0.0005699294270016253,0.295131916848265,0.1302795645610953,0.1561076727529181,0.4184808458377216
2013-07-24,-0.0036726770679712,-0.00024683972034221285,1,-0.0002872144266495672,-0.0004302576999180019,-0.0023405614774674177,0.0006197650800459087,0.29799428453982296,0.140812174863926,0.19397070539586186,0.3672228352003893
2013-07-25,0.0024298997062233,-0.00028785384623199845,1,-0.00035024157369492137,-0.001797056756913662,-0.0009546270011924207,0.0006936749559827149,0.2965778625859417,0.12213697627450021,0.18415505345129815,0.39713010768826
2013-07-26,0.0010648982640473,0.00026818960963413446,1,-0.0004119061758250908,0.0004963827086612582,0.00026685924967750907,0.0007065233658067882,0.211767780881328,0.14178906868969474,0.1930373320442967,0.45340581838468047
2013-07-29,-0.003079246307613,-3.461031296585578e-05,1,-0.0005851446266317326,-0.0006772381602786481,-0.0007000656914897263,0.0007068022387102246,0.2309229849927121,0.1604037228143541,0.21441250903564316,0.3942607831572907
2013-07-30,0.0,0.0003595300020001477,1,-0.000637943137937183,0.0004592192708514631,0.0006554716965183616,0.0007422597846016288,0.23483148215000915,0.1828608227159879,0.21660613106473972,0.36570156406926324
2013-07-31,0.0007118277602994,0.00023796889147158627,1,-0.0006877220746812433,-3.483215914457105e-05,0.0005969588528387249,0.0007561689708381891,0.1520289625398038,0.18167991636840505,0.25051533226640543,0.4157757888253858
2013-08-01,0.0114919213061615,0.0001404643754307435,1,-0.0007341859827156338,0.000299567764159292,-0.00046063438639976084,0.0007529357098974288,0.1525720553366408,0.186085943299579,0.24561563489450755,0.41572636646927275
2013-08-02,0.0016974608621426,-0.0001479375098137768,1,-0.0007770548261204602,-0.0011000472586601973,-0.000371120753698051,0.0006409882917068899,0.1439729995776962,0.16194851663964435,0.24092322898153778,0.4531552548011217
2013-08-05,-0.0014630070417539,-0.0003369571812167892,1,-0.0008814306520510948,-0.0013447630917653441,-0.0010863190982490778,0.0005946017918176949,0.18378316285129628,0.21603478698009485,0.3088060321440014,0.2913760180246075
2013-08-06,-0.0056987326269343,-0.0015227105047783838,1,-0.0009074724149354451,-0.00043576949974521995,-0.00466241454705596,0.0006108627421781421,0.18427683833370406,0.20622346311468776,0.36196012934907124,0.24753956920253695
2013-08-07,-0.0032460092499705,0.00104756716109127,1,-0.0009287942034495071,0.0019392798421904445,0.001788362511433661,0.0006927437498234212,0.21613953641572334,0.19258589758703065,0.33396322919493826,0.2573113368023077
2013-08-08,0.003657926474893,-0.000475530353574433,1,-0.0009452336672682004,-0.002343537751585245,-5.032200351706706e-05,0.0007652598433196545,0.21093048165739411,0.164747995445652,0.3429838944406996,0.2813376284562543
2013-08-09,-0.0028897998239557,6.513724415887026e-05,1,-0.0009566514090882265,-0.0016434105345979333,0.0009481612360104918,0.000755209126509726,0.24239917860228907,0.20173264327137336,0.29957821752248043,0.25628996060385706
2013-08-12,-0.001182341353269,0.0005864661734622538,2,-0.0005125874380455729,-0.0002508682373445481,0.0019960266072303057,0.0006373997894115746,0.2878492768228589,0.2364980050953396,0.2139480035183828,0.2617047145634187
2013-08-13,0.0029525632549203,0.0003425309250643594,2,-0.0005141669934616806,-0.0004434304137248546,0.001922843512147665,0.000703141326084733,0.25435539180022404,0.2138271964546522,0.2540519361286003,0.2777654756165235
2013-08-14,-0.0051423577317767,0.00012660929850211202,2,-0.0005107719299840692,0.0024459282867610455,-0.0017607903573662043,0.0006511000101454556,0.2664194490542664,0.18158719355483227,0.28304255057947475,0.26895080681142663
2013-08-15,-0.0140846735010654,0.0016356231125398627,2,-0.0005023688425962529,0.0029930430464446545,0.0036245957016944885,0.0007438194588758051,0.2788504160047309,0.1792605610054482,0.26794627224274264,0.27394275074707825
2013-08-16,-0.0033112455616395,0.0009579019015302766,2,-0.0004889483410316439,0.0015095480484887958,0.0018987978110089898,0.001149390242062509,0.30851615606205535,0.17528176981665416,0.24629319170674152,0.269908882414549
